,Unnamed: 0,link,site,category,article
174,174,https://www.nyasatimes.com/malawi-research-industrial-hemp-completed/,www.nyasatimes.com,hemp,"Malawi conducts research on industrial hemp: OK as rope, not as dopeJuly 24, 2016 Nyasa Times Reporter 2 CommentsMeanwhile, a scientist at Chitedze Research Station in Lilongwe has said the station has completed the second phase of testing industrial hemp.
Zakeyu (centre) against legal hemp
The scientist, Laurent Pungulani said preliminary results indicate that the hemp has just one percent of the substance that intoxicates people as opposed to marijuana which has over 10 per cent.
He said this means industrial hemp is not harmful to human and can be grown for commercial purposes for making different types of things from cosmetics to clothes to building materials and food for animals.
Following the results, Everglo Malawi has been registered as a company that will lead a crusade in the growing of the hemp.
However, Nelson Zakeyu of Drug Fight Malawi said this was a sad chapter for Malawi in the fight against drug abuse and asked the government to reverse it.
Parliament overwhelmingly approved the farming of industrial hemp.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Drug Fight MalawiIndian hempNelson Zakeyo"
175,175,https://www.nyasatimes.com/court-fines-castel-malawi-boss-k1m-for-cultivating-hemp/,www.nyasatimes.com,hemp,"Court fines Castel Malawi boss K1m for cultivating HempJune 6, 2022 Nyasa Times Reporter Be the first to commentThe Blantyre Senior Resident Magistrate Court has fined Castel Malawi Limited Managing Director, Herve Milhade, K1 million for cultivating Indian Hemp popularly known as Chamba or in default serve 12 months imprisonment.
Senior Resident Magistrate, Martin Chipofya has imposed the same punishment on Milhande’s accomplice, Murie Jan.
Castel Malawi MD Herve Milhade
Chipofya imposed the fines on the two after the French nationals pleaded guilty to the charges levelled against them.
They were subsequently convicted on 2 June this year.
The two convicts were arrested on April 8 this year at Milhade’s residence at Kabula Heights in Blantyre.
A total of 59 plants of the hemp, which weighed 45 kilogrammes, were found at Milhade’s home and the plants were forfeited by the police pursuant to Section 17(6) of the Dangerous Drugs Act.
Meanwhile, Chipofya has said that if the parties involved in the case are not satisfied with the sentencing, they are free to appeal his determination within 30 days from 6 June 2022.
Milhade is 60-years old whereas Jan is 50 and are both French nationals but currently living and working in Malawi.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print"
176,176,https://times.mw/objectivity-crucial-on-industrial-hemp/,times.mw,hemp,"Home/Business/‘Objectivity crucial on industrial hemp’
Business
‘Objectivity crucial on industrial hemp’
Tom Sangala
September 24, 2015
374 2 minutes readAdvertisement
Experts, investors, government officials and policy makers will on Thursday, September 24, 2015 from 2pm converge at Tamarind Club with the British High Commission in Lilongwe to discuss what industrial hemp is and is not, economic potential of the crop, its uses and how it is commercially cultivated.
The meeting has been sponsored by the British High Commission Offices and is aimed at raising awareness on this largely unknown fibre crop which is in high demand in western markets yet it is simple to grow for an agro-based economy like Malawi.
In Malawi, “hemp” has traditionally be e n associated with the variety of cannabis known variously as marijuana, chamba or Malawi gold. However, as with other vegetation, there are many variants of hemp. The current debate in Malawi risks unnecessarily confusing the illegal variety with the different, and potentially economically viable, industrial hemp variety. The industrial variety of hemp cannot practically induce the effects seen in the other marijuana variety.
Advertisement
Some have suggested that it is like comparing non-alcoholic drinks with beer – both are drinks, but the ingredients and effects are different. That being clear, focus should instead be on whether Malawi can make an economic success of this crop.
Industrial hemp came into existence thousands of years ago, and was sought after for its strong fibres. Before mechanization, the British Navy relied on Hemp Bast fibre for its sails, ropes and uniforms. Wars were even waged over hemp, as it was such an important commodity. With the emergence of cheaper synthetic materials and the use of fossil fuels, natural plant material like hemp became obsolete and it was gradually – and mistakenly – lumped in to the same category as its cousin, marijuana.
However, industrial hemp is undergoing a bit of a revival.
Advertisement
Industrial hemp is grown in the United Kingdom and other countries in Europe, with 15,000 ha cultivated in 2014 according to the European Industrial Hemp Association. In the UK, it is one of the main fibre crops grown and its production ties in with sustainable farming policies.
It is used in the textiles, paper making and construction industries, and part of the bio composites are now being used in car frames. If you are driving a car it probably has industrial hemp in it. You may even have a t-shirt, bag or health drink that contains hemp.
According to the European Industrial Hemp Association (EIHA) the hemp food global market was at an estimated $300 million. At the current growth rate it will reach $1 billion by 2020.
Houses have been built in the UK and worldwide using the woody core in the stem of the industrial hemp plant. Around ten tonnes of dry matter are produced per hectare, enough to help build a medium sized family home. It is also a carbon neutral material.
Apart from its uses in building, for clothing, and even as a nutritious food, growing the industrial hemp variety can be good for improving soil conditions.
*The author is the British High Commissioner to Malawi
Facebook Notice for EU! You need to login to view and post FB Comments!
Tom Sangala
Advertisement
Tags
Hemp"
177,177,https://times.mw/indian-hemp-cultivation-not-rampant-in-nkhotakota/,times.mw,hemp,"Home/National/‘Indian hemp cultivation not rampant in Nkhotakota’
National
‘Indian hemp cultivation not rampant in Nkhotakota’
Tom Sangala
June 24, 2015
423 1 minute readAdvertisement
Malawi police in Dwangwa have said cultivation of Indian hemp in Nkhotakota is not as serious as people allege but the district is only used as a route for traffickers.
When asked to comment on the severity of Indian hemp cultivation in the Central Region district, Nkhunga Police Station spokesperson Austin Kaunda said Mzimba is the main producer and supplier of Indian hemp not Nkhotakota.
“We have records that many traffickers are not from Nkhotakota but from other districts like Blantyre, Lilongwe, Mangochi, Balaka and Salima who pass through from Mzimba where they buy the hemp.
Advertisement
“So, what I can say is that the problem is serious in terms of trafficking because Nkhotakota is used as a route,” he said.
Kaunda also said this year alone police have confiscated 5,238 kilogrammes of Indian hemp following the arrests of 13 traffickers.
The figure is much higher compared to 509 kilogrammes of marijuana police confiscated the whole of last year after arresting 24 people.
Advertisement
The police publicist commended the good working relationship between police and the public.
“We arrest traffickers because of tips from members of the general public and we ask them to continue giving us information,” Kaunda said.
He further said police are aware that small numbers of people are still cultivating the illicit drug in Nkhotakota’s northern part along Lupachi River which borders Mzimba.
“We have had operations to uproot hemp in the past. In 2011 we carried out a joint operation with fellow officers from headquarters where we uprooted about four acres of Indian hemp along Lupachi River. Plans are there to carry out another operation but we are failing due to financial constraints,” said Kaunda.
Soaring number of cases of people caught trafficking Indian hemp from Nkhotakota prompted people to conclude that the district is the country’s largest grower of Indian hemp.
Tom Sangala
A vibrant writer who gives a great insight on hot topics and issues
Advertisement
Tags
Indian hemp"
178,178,https://www.nyasatimes.com/mzuzu-teen-boy-in-cooler-over-hemp-business/,www.nyasatimes.com,hemp,"Mzuzu teen boy in cooler over hemp businessJanuary 6, 2020 Tiwonge Munthali -Nyasa Times 2 CommentsA nineteen-year old man in the northern region administrative capital Mzuzu has been nabbed by police, and is currently in custody for allegedly “growing” and “selling” Indian hemp, which is illegal under Malawian laws.
Hastings Phiri was arrested Sunday in Luwinga, Mzuzu’s industrial location, after residents reported him the police.
Indian hemp’s narcotic relative, also known to users as Malawi gold, is so popular
Northern region police deputy publicist, Maurice Chapola, told Nyasa Times that, apparently, Phiri had been engaged in the trade for “some time.”
“We were tipped that the man was cultivating and selling chamba within Luwinga, and our team went there and found out that it was true,” said Chapola.
At the scene of Phiri’s arrest police also confiscated Indian hemp that was “well-packed in plastic bags.”
According to Chapola, Phiri hails from the area of Traditional Authority (T/A) Msakambewa in Dowa district.
The suspect will be charged with the offence of cultivating Indian hemp under the Dangerous Drugs Act.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hempMzuzu"
179,179,https://www.nyasatimes.com/mra-intercepts-bags-of-indian-hemp-gives-chase-to-culprits/,www.nyasatimes.com,hemp,"MRA intercepts bags of Indian hemp, gives chase to culpritsNovember 20, 2020 Nyasa Times Reporter 8 CommentsThe Malawi Revenue Authority (MRA) officials on Sunday abandoned their core duty of revenue collection to give chase to a vehicle carrying Indian hemp.
MRA impounds 146 bags of Indian hemp
Inbox
The Chamba bags intercepted by MRA
MRA impounds 146 bags of Indian hemp
Inbox
MRA spokesperson, Steve Kapoloma has confirmed the incident which happened in Blantyre where the MRA officials managed to intercept 146 bags of Indian Hemp following a speed chase of a 5-tonne Isuzu lorry.
Kapoloma said the lorry, belonging to Frederick John Chiuja from Mangochi, had passed through the MRA roadblock at Lirangwe without stopping for inspection.
He said this raised suspicion and prompted a speed chase of the lorry by MRA officers who were accompanied by Police Officers.
“The lorry then turned into a dirt road towards Machinjiri and our officers and the Police continued the chase.
“The Police then fired into the air and that is when they abandoned the lorry,” he said.
Kapoloma said the team called for assistance and upon inspection of the lorry, they found 146 bags of Indian Hemp.
He said the Authority has handed over the Indian Hemp to South Lunzu Police Station who have since delivered the illicit drug to Ndirande Police Station.
“This is not the first time for MRA to intercept Indian Hemp.
“Apart from collecting revenue, it is also our mandate to protect Malawians from the importation of prohibited goods which pose a health risk,” Kapoloma said.
He said the state will prosecute the perpetrators.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hempMalawi Revenue Authority"
180,180,https://www.nyasatimes.com/malawi-parliament-nods-to-industrial-hemp-legalization/,www.nyasatimes.com,hemp,"Malawi Parliament nods to industrial hemp legalizationDecember 7, 2018 Owen Khamula - Nyasa Times 5 CommentsParliament has given a go ahead to Ntchisi north legislator Boniface Kadzamira to move a motion in the House to legalise the cultivation and sale of industrial hemp.
Kadzamira:  Championing Industrial Hemp legislation
The parliamentarians said this on Thursday when they debated on the issue.
Kadzamira told the suspicious legislators that the industrial hemp is very different from chamba in that the hemp is used to manufacture priducts such as clothes and shoes as well as manufacturing of medicine.
He told the parliamentarians that even if people smoke it, they cannot be intoxicated.
“The country will still have the laws which outlaw chamba,” he said.
He said farmers wishing to grow the industrial hemp will be legally registered with the government before they will be allowed to cultivate it.
Experts say the industrial hemp is a likely crop to replace tobacco, saying the industrial hemp does not need firewood as is the case with the leaf.
Lilongwe University of Natural Resources and Agriculture and Chitedze Research Station have given a go ahead to government to legalise Indian hemp.
  Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
industrial hempMalawi Parliament"
181,181,https://times.mw/industrial-hemp-awaits-cabinet-approval/,times.mw,hemp,"Home/National/Industrial Hemp awaits cabinet approval
National
Industrial Hemp awaits cabinet approval
Tom Sangala
November 11, 2018
443 1 minute readAdvertisement
By Kondwani Munthali and Feston Malekezo:
Development of chamba (Industrial Hemp) regulations that will enable Malawi to formally join the growing nations is set to start this December as it awaits Cabinet approval, the Malawi Investment and Trade Centre (MITC) has disclosed.
MITC Director of Investment Promotion, Joshua Nthankomwa, told Malawi UK Business Group reception in London, that cabinet is yet to approve the regulations.
Advertisement
“The Special Crops Act is already in place, what we need now are regulations to govern the growing with Industrial Hemp licensing to start as soon as Government gives necessary approvals to regulations,” said Nthakhomwa.
The marijuana market is very lucrative compared to tobacco, which has been Malawi’s main forex earner for decades.
According to the Grand View Research, the global legal marijuana market size was valued at $9.3 billion in 2016, and this figure likely to go up $146.4 billion by end of 2025 when more countries decide to legalise the product.
Advertisement
Nthakomwa said, controls will extend to include local processing of the plants as no raw hemp or cannabis will be exported to ensure that Malawi gains maximum benefits from the growing of the crop.
“We have registered huge interests from companies in Canada, Israel and many other places. We look forward to many more investors coming, not only in this sector, but many other sectors that Government has created environment for one to grow their business,” he said.
InveGrow, a private company has been conducting trials on Industrial Hemp at Chitedze Research Station and the results were submitted pending further approval and proper framework for licenses to be issued.
“There will be controls on who and how can one grow Industrial Hemp, basically through green houses,” said Nthakomwa, who presented the two as existing investment opportunities in Malawi.
Internet search indicates an acre with 25000 plants can fetch up to US$60,000 in the USA in states where hemp has been legalised, indicating massive potential for a high yield crop that would surpass most of current commercial crops and minerals.
Two weeks ago, Vice President Saulos Chilima became the first high ranking politician to openly discuss monetising industrial hemp in Malawi.
Facebook Notice for EU! You need to login to view and post FB Comments!
Tom Sangala
A vibrant writer who gives a great insight on hot topics and issues
Advertisement
Tags
Chamba
Industrial hemp
Peter Mutharika"
182,182,https://www.nyasatimes.com/economist-says-malawi-needs-to-weigh-merits-demerits-of-industrial-hemp/,www.nyasatimes.com,hemp,"Economist says Malawi needs to weigh merits, demerits of industrial hempDecember 7, 2018 Owen Khamula - Nyasa Times 5 CommentsA renowned economist has warned the government and parliament to weigh the merits and demerits of the legalization of industrial and medicinal hemp in the country.
Kubalasa: We should have a win-win situation
Dalitso Kubalasa, the executive director of Malawi Economic Justice Network (Mejn) said there is need for a critical analysis of the economic merits of the industrial and medicinal hemp.
“We should first look at the demerits so that we have a win-win situation,” he said.
The chairman of the parliamentary committee on Agriculture and Natural Resources Joseph Chidanti Malunga said there was need for more research and civic education on industrial and medicinal hemp.
Malunga said the government should put legislation to ensure that the hemp benefits ordinary people.        Parliament has given a go ahead to Ntchisi north legislator Boniface Kadzamira to move a motion in the House to legalise the cultivation and sale of industrial hemp.
The parliamentarians said this on Thursday when they debated on the issue.
Kadzamira told the suspicious legislators that the industrial hemp is very different from chamba in that the hemp is used to manufacture priducts such as clothes and shoes as well as manufacturing of medicine.
He told the parliamentarians that even if people smoke it, they cannot be intoxicated.
“The country will still have the laws which outlaw chamba,” he said.
He said farmers wishing to grow the industrial hemp will be legally registered with the government before they will be allowed to cultivate it.
Experts say the industrial hemp is a likely crop to replace tobacco, saying the industrial hemp does not need firewood as is the case with the leaf.
Lilongwe University of Natural Resources and Agriculture and Chitedze Research Station have given a go ahead to government to legalise Indian hemp.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Dalitso Kubalasaindustrial hemp"
183,183,https://www.nyasatimes.com/mwimba-college-of-agriculture-to-introduce-industrial-hemp-lessons/,www.nyasatimes.com,hemp,"Mwimba College of Agriculture  to introduce industrial hemp lessonsJanuary 19, 2020 Owen Khamula - Nyasa Times 1 CommentAn agriculture college has moved in to introduce industrial hemp lessons as the country prepares to have the herb which is on high demand on the international market for medicinal use and manufacturing.
Industrial Hemp lessons to be taught at Mwimba College of Agriculture
Mwimba College of Agriculture (Mwica) in Kasungu says it plans to introduce a course in industrial hemp in its syllabus after the government approves the industrial hemp policy.
The Ministry of Agriculture says it is working on a policy to regulate industrial hemp once legalized.
Chief Executive Officer for Agricultural Research and Extension Trust, which runs the college, Dr Albert Changaya says there is demand for the course and researches on the crop.
Parliament legalised the Indian hemp growing in the country after an independent member of parliament Boniface Kadzamira moved a private member’s  motion.
Some people have already started growing the hemp which is different from marijuana.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
industrial hempMwimba College"
184,184,https://www.nyasatimes.com/police-arrest-man-with-6-bags-of-indian-hemp/,www.nyasatimes.com,hemp,"Police arrest man with 6 bags of Indian hempJuly 8, 2020 Maxwell Kudzala - Mana 4 CommentsMalawi Police Service in Mangochi are keeping in custody Mario Makweche, 49 for allegedly possessing of 6 bags of Cannabis sativa, a narcotic herb commonly known as Chamba, contrary to Regulation 4 (a) as read with Section 19 of Dangerous Drugs Act.
Makweche arrested with Chamba bags
Mangochi Police Public Relations Officer, Inspector Rodrick Maida, confirmed Makweche’s arrest, saying the police rounded the suspect up after they received a tip off from well-wishers who believed that the suspect cultivated the Indian hemp at his home.
He said police are yet to establish the weight of the illicit herb which has since been confiscated and yet to be transported to Bvumbwe Research Station for examination.
“We arrested the suspect who is believed to have cultivated it at his home village, Chimesya in Traditional Authority Mponda in the district,” said Maida.
He thanked the public for their cooperation in providing the police with relevant information which has led to the successful arrest of the suspect.
“We are very thankful because it shows that there is cooperation between the general public and Mangochi Police Station,” Maida said, adding that it was pleasing that the police and the public share information leading to arrests of suspects.
Makweche confessed before the police that he has been dealing in the Cannabis sativa cultivation and selling for seven years.
He admitted that he grows some on his own while some supplies come from Ntaja and Balaka.
Makweche is expected to appear before the court soon after all paperwork for his case is done, according to Maida.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hempMalawi Police"
185,185,https://www.nyasatimes.com/police-burn-109-bags-indian-hemp-belonging-to-sajid-of-capital-furniture/,www.nyasatimes.com,hemp,"Police burn 109 bags Indian hemp belonging to Sajid of Capital FurnitureNovember 18, 2019 Judith Moyo - Nyasa Times 19 CommentsMalawi police in the central region tobacco growing district of Kasungu on Monday  destroyed by burning 107 bags of Indian hemp (chamba)  belonging to Saljid  Sultan Daud in an operation that took place at Chiwengo dumping site.
Police burn Indian hemp
The Indian Hemp in 77 bags of 90 kilograms and 30 bags of 50 kilograms had some which belonged to Sultan Daud of Capital Furnitures in Lilongwe discovered in Likoma.
Sajid Sultan flew to Likoma urgently to negotiate with the Police to release the Indian Hemp but he was not entertained and will be prosecuted.
Kasungu Police Station Public Relations Officer Harry Namwaza confirmed the burning exercise but could not comment on Sultan hemp.
“The bags of Chamba which have been destroyed include those whose cases were completed in court while some of the bags are those that were abandoned by unknown persons upon being intercepted by police,” he explained.
During the operation, there were police officers and officials from court led by Senior Resident Magistrate Montfort Misunge.
Police are  initiating measures to reduce drug and substance abuse cases.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hemp"
186,186,https://www.nyasatimes.com/malawi-police-uproot-405-plants-hemp-northern-region/,www.nyasatimes.com,hemp,"Malawi Police uproot 405 plants of hemp in Northern RegionMay 26, 2017  Taonga Nyirenda & Sara Hara-Mana 4 CommentsMalawi Police in Rumphi have arrested 40 year old James Mfune from Traditional Authority Chikulamayembe in Rumphi for cultivating Indian hemp, which is illegal.
Why me? Chamba farmer in his garden
Senior Superintendent Charles Mpezeni of Rumphi Police Station said police were tipped-off that the suspect was cultivating Indian hemp in his garden, which prompted police investigation.
“We received a tip from well-wishers that someone was cultivating Indian hemp and we organised an operation which led to the arrest of the suspect and the uprooting of 405 plants of cannabis in his garden. The suspect planted Indian hemp on an anthill which was in the middle of his maize field. This is where the plants of cannabis were uprooted,” said Mpezeni.
The police officer said Mfune was arrested on the spot and charged with cultivating Indian hemp contrary to the Dangerous Drugs Act.
“The suspect is in police custody and has been charged with the offence of cultivating Indian hemp, contrary to Regulation 7 of the Dangerous Drugs Act,” he said.
Mfune comes from Chipereka Village in the area of Traditional Authority Chikulamayembe in the district.
Arrests in Lilongwe
In a related development, Police in Lilongwe have arrested two people for being found with a backpack and two expand bags full of Cannabis Sativa.
The two have been identified as 27 year old Vincent Tembo of Kaseleka village T/A Kaomba in Kasungu and 18 year old Yamikani Jenikala of Benjamin village, T/A Nthache also from Kasungu district.
Lilongwe Police Station spokesperson Inspector Kingsley Dandaula said the two were arrested at Bunda roadblock on May 24, 2017.
“Police officers on duty stopped Ulemu Bus registration number BU 4875 travelling to Blantyre. Upon conducting a routine search, they came across a backpack and two suitcases full of Indian hemp. The discovery of the owners of the bags was made following a tip from a well wisher,” said Dandaula.
Dandaula said it is important for the public to be informing the police on criminal activities so that the police may act on the same.
“It is vital to tip police officers on suspicious activities. In this case, if the suspects were not arrested, the hemp would have reached the market and be sold to a lot of people including minors,” explained Dandaula.
The hemp has been sent to Chitedze Research Station for examination. Currently, the two suspects are in custody waiting for trial.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hemp"
187,187,https://www.nyasatimes.com/anjiru-bash-death-rumours-with-performance-at-industrial-hemp-campaign/,www.nyasatimes.com,hemp,"Anjiru bash death rumours with performance at Industrial Hemp campaignDecember 9, 2015 Mike Akitivi –Nyasa Times 3 CommentsBlack Missionary’s front man Anjiru Fumulani who was rumoured to have been taken ill and “died” in the growing social network rumours is concerned gave out a great performance on Sunday at Lilongwe Golf club, first of its kind since the rumours spread .
Anjiru performing at the Lilongwe Gold Club
Anjiru who was  in high spirits opened his performance with a hit song from Kuimba 10 album called Ndizaimbabe .
Next on his list was Lipenga, Dziko Loipa ,Ndani, Olakwa Ndani and Tidzingocheza.
After performing non stop for over 1 hour Anjiru asked the audience and Malawians in general to love each other.
Ma Blacks leader said people should avoid abusing social media network’s such as Whatapp groups and Facebook by spreading false rumours .
Adding the voice on the subject Black missionary bassman Ras  Peter Amidu said  Jah ( God )  should  forgive all the people who were spreading the false rumour about Anjiru.
One of the objective of the show was to civic educate people on the advantages of legalising Industrial hemp.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Anjiru FumulaniBlack Missionaries"
188,188,https://www.nyasatimes.com/man-arrested-for-cultivaging-indian-hemp/,www.nyasatimes.com,hemp,"Man arrested for cultivaging Indian hempNovember 8, 2018 Chifundo Nedi -Mana 6 CommentsMalawi Police in Lilongwe Mhave arrested a 41 year old man, Patrick Biyeni for cultivating Indian hemp locally known as Chamba in his farm in Area 10 which made a body of land cruiser full after Police uprooted it.
Biyeni arrested ofr cultivating hemp
According to Central Region Police Public Relations Officer (PRO), Nolliettie Chimala, Police received the information from members of the community that the suspect cultivates Indian hemp in his farm found along the stream of Kamanthongo which is between Areas 10 and 43 in the city.
She added that the suspect mixed the plant with maize, cassava, onions, beans, green pepper and assorted vegetables in order to trick the public.
“Upon following the report we received from the members of the community, Police rushed to the scene and managed uproot the plant and arrest the suspect,” the PRO said.
Chihana urged the public to continue providing them with such kind of information about people who may be seen possessing, cultivating and selling the substance because criminals always live in our communities.
The suspect is pending court proceedings to answer charges of illegal cultivation of Indian hemp which Contravenes Regulation 6A as read with 19 of Dangerous Drug Act.
Biyeni hails from Nenekeza Village, Traditional Authority (TA) Kwataine, in Ntcheu district.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Indian hemp"
189,189,https://www.nyasatimes.com/drug-fight-malawi-against-industrial-hemp-research/,www.nyasatimes.com,hemp,"Drug Fight Malawi against industrial hemp researchFebruary 19, 2016 Owen Khamula –Nyasa Times 5 CommentsDrug Fight Malawi, a local NGO has faulted government for allowing two firms conduct research on industrial hemp.
Zakeyu (centre) against legal hemp
Drug Fight Malawi official Nelson Zakeyu feared the research was a step ahead of legalising hemp which he said would grossly be abused by the youth.
“This is a setback in the fight against drug abuse. Not many can know the difference between industrial hemp and hemp,” said Zakeyu.
He then asked the government to withdraw the permits for the research and declare that  hemp is still illegal in Malawi.
The government announced two months ago that it would legalise industrial hemp, the use of hemp in products.
Those who are for industrial hemp argue that the government is moving in a right direction as countries that have embraced industrial hemp have had their economies turned for the better.
Some countries, including a few in the US have legalised marijuana smoking and the drug is sold in designated shops.
However the United Nations maintain hemp smoking is illegal and is blamed for rising mental problems in some countries and rising crime in others.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Drug Fight MalawiIndian hemp"
190,190,https://www.nyasatimes.com/ma-blacks-in-first-open-air-industrial-hemp-awareness-campaign-in-malawi/,www.nyasatimes.com,hemp,"Ma Blacks in first open-air Industrial Hemp awareness campaign in MalawiDecember 9, 2015 Mac Neil Kalowekamo -Mana 13 CommentsKemet Forum, a grouping of Pan-African professionals advocating for legalization of Industrial Hemp in Malawi, says it is satisfied with the response and support it received during an awareness campaign held at Lilongwe Golf Club on Sunday.
Ma Blacks
The grouping engaged the Malawian reggae outfit Black Missionaries that performed during the event dubbed as “Legalisation of Industrial Hemp Festival.”
“This is the first event that we have engaged the public face-to-face to explain to them what Industrial Hemp is all about.
“It is encouraging to note that many people are eager to learn and know more about this cash crop,” said chairperson of the forum Sangwani Msofi.
He further said that most of the activities the forum has conducted have been panel discussions and interviews in the media and academic discussions which are largely indoors and engages only privileged members of society.
“The festival in Lilongwe was the first open-air activity that we engaged with all classes of people. We were impressed with the curiosity many had that was generated upon seeing displayed products from industrial Hemp.
“Many were eager to learn more about the cash crop,” Msofi said.
The Kemet chair said the festival has aroused a great drive to conduct more of these activities to reach out to as many people as they can in clearing out the misconceptions surrounding Industrial Hemp.
The Sunday Festival was graced by activist Billy Banda and Member of Parliament for Ntchisi North Boniface Kadzamira who raised the matter in parliament earlier this year. The legislator argues Industrial Hemp as a cash crop has enormous economic potential.
Kemet Forum, whose name means land of the blacks and was the original name for Egypt, has been carrying out activities related to the call for the legalisation of Industrial Hemp.
In July this year, the forum held a seminar at Chancellor College in Zomba under the theme “Demystifying Cannabis.”
Professor of Economics at Chancellor College Ben Kalua made a presentation in which he called for the de-politicisation of the production of Cannabis-locally known as Chamba- arguing industrial hemp has the potential to steer the country’s economy towards recovery.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print
Black MissionariesIndian hemp"
191,191,https://times.mw/renewed-calls-for-hemp-cultivation/,times.mw,hemp,"Home/National/Renewed calls for hemp cultivation
National
Renewed calls for hemp cultivation
Tom Sangala
October 31, 2018
365 1 minute readAdvertisement
By Rebecca Chimjeka:
Foreign nationals have started visiting the country on fact-finding missions related to the cultivation of Indian hemp for industrial purposes.
In 2015, President Peter Mutharika gave Invegrow Hemp Power Malawi the nod to embark on industrial hemp cultivation on trial basis.
Advertisement
And, on the international scene, the government of Canada recently legalised the cultivation of Indian hemp for medical use.
Speaking after meeting a group of foreign nationals that is interested in investing in the country, Ntchisi North Member of Parliament (MP), Boniface Kadzamira, asked the government to consider legalising cultivation of all types of hemp in the country.
Kadzamira said investors are ready to invest in 50,000 thousand hectares of both industrial and some hemp verities that are cultivated for medical purposes.
Advertisement
“The country has all it can to grow hemp for both medical and industrial purposes. The government should emulate what some African countries are doing by putting some guidelines on the cultivation of such types of hemp,” Kadzamira said.
The call comes four years after the MP moved a motion in Parliament that would pave the way for cultivation of industrial hemp for trial purposes.
Graham Mackintosh, spokesperson for Green Quest Farmarceuticals, whose company is searching for 50,000 hectares in Africa, said Indian hemp is on high demand in Europe.
“It’s high time the Malawi government considered legalising the type of hemp that World Health Organisation has approved to shore up foreign exchange earnings as well as support the national export strategy and priority sectors of the government,” Mackintosh said.
But Secretary for Agriculture, Grey Nyandule Phiri, said cultivation of the crop is prohibited.
Facebook Notice for EU! You need to login to view and post FB Comments!
Tom Sangala
A vibrant writer who gives a great insight on hot topics and issues
Advertisement
Tags
Green Quest Farmarceuticals
Indian hemp
Malawi Parliament"
192,192,https://www.nyasatimes.com/lilongwe-woman-arrested-for-indian-hemp/,www.nyasatimes.com,hemp,"Lilongwe woman arrested for Indian HempDecember 28, 2014 Malawi News Agency 32 CommentsMalawi Police are keeping in custody a 31-year-old  Lilongwe-based woman Martha Kawale for allegedly being found in possession of Indian hemp.
Indian hemp’s narcotic relative, also known to users as Malawi gold, is so popular
Kawale  was arrested at Kaphili residential area in the capital according to Lilongwe Police Public Relation Officer, Kingsley Dandaula confirmed the arrest.
Dandaula said Kawale hails from Tchoyo Village, Traditional Authority Kalumba in Lilongwe District.
“Police got a tip off from people surrounding the area that the suspect was keeping Indian hemp in her house intended for business,” said Dandaula.
He said: “A search was conducted in the house of the suspect and in the process, four bags were found in one of the rooms.”
He said the four bags of Indian hemp would be sent to Chitedze Research Station for examination and that the suspect would appear in court to answer the charge of being found in possession of Indian hemp.
Follow and Subscribe Nyasa TV :
Sharing is caring!
0
SHARES
Share
Tweet
Pin
LinkedIn
Email
Print"
